id,name,description,sku,price,permalink,created_at
36,"Ea/1  Neoprene Minimum Shoulder Support W/Gel Pack Pocket  L (51""-60"")  Black  Latex-Free",Airway,AIR 0327-L,84.65,https://medicalwarehouse.ca/products/air-0327-l,2024-03-18 16:29:11
37,"Ea/1 Champion Kids Line Minimum Foam Cervical Collar Youth (12-14"") Latex-Free",Airway,AIR 0321-Y,14.14,https://medicalwarehouse.ca/products/air-0321-y,2024-03-18 16:29:11
38,"Ea/1 Champion Kids Line Minimum Foam Cervical Collar Pediatric (10-12"") Latex-Free",Airway,AIR 0321-P,14.14,https://medicalwarehouse.ca/products/air-0321-p,2024-03-18 16:29:11
39,"Ea/1 Kids Line Minimum Arm Sling Cradle-Style W/ Thumb Loop Youth (7-10"") Print Neoprene Reversible Latex-Free",Airway,AIR 0320PR-Y,19.18,https://medicalwarehouse.ca/products/air-0320pr-y,2024-03-18 16:29:11
40,"Ea/1  Neoprene Minimum Shoulder Support W/Gel Pack Pocket  M (41""-51"")  Black  Latex-Free",Airway,AIR 0327-M,84.65,https://medicalwarehouse.ca/products/air-0327-m,2024-03-18 16:29:11
41,"Pk/2 Pcp Cane Tips 7/8"" Black",Airway,AIR 6104-B,7.88,https://medicalwarehouse.ca/products/air-6104-b,2024-03-18 16:29:11
42,"Pk/2 Pcp Cane Tips 5/8"" Black",Airway,AIR 6108-B,5.33,https://medicalwarehouse.ca/products/air-6108-b,2024-03-18 16:29:11
43,"Ea/1 Champion Kids Line Minimum Foam Cervical Collar Infant (9-10"") Latex-Free",Airway,AIR 0321-I,14.14,https://medicalwarehouse.ca/products/air-0321-i,2024-03-18 16:29:11
44,"Pk/2 Pcp Cane Tips 1/2"" Black",Airway,AIR 6109-B,4.77,https://medicalwarehouse.ca/products/air-6109-b,2024-03-18 16:29:11
45,"Pk/2 Pcp Cane Tips 3/4"" Grey",Airway,AIR 6105-G,6.35,https://medicalwarehouse.ca/products/air-6105-g,2024-03-18 16:29:11
46,"Pk/2 Pcp Cane Tips 5/8"" Grey",Airway,AIR 6108-G,5.33,https://medicalwarehouse.ca/products/air-6108-g,2024-03-18 16:29:11
47,"Pk/2 Pcp Cane Tips 1"" Grey",Airway,AIR 6103-G,8.42,https://medicalwarehouse.ca/products/air-6103-g,2024-03-18 16:29:11
48,"Pk/2 Pcp Cane Tip 3/4"" Black",Airway,AIR 6105-B,6.35,https://medicalwarehouse.ca/products/air-6105-b,2024-03-18 16:29:11
49,"Pk/2 Pcp Cane Tip 3/4"" Brown",Airway,AIR 6105-BR,6.35,https://medicalwarehouse.ca/products/air-6105-br,2024-03-18 16:29:11
50,"Pair/1 Crutches, Tall Adult, 52In To 60 In",Medline,MDL MDSV80534,43.85,https://medicalwarehouse.ca/products/mdl-mdsv80534,2024-03-18 16:29:11
51,"Pk/2 Crutch Tip Grey. 7/8"" , X-Large",Cardinal Health,SOU CT20027,2.94,https://medicalwarehouse.ca/products/sou-ct20027,2024-03-18 16:29:11
52,Golden LiteRider Envy Power Chair,"Golden Technologies The Golden LiteRider Envy Power Chair offers a superior riding experience with four-pole motors that provide stability and increased torque. Its ergonomic seating system and adjustable armrests make it comfortable over long distances, and its light weight body allows for easy transport. Enjoy fast and easy navigation over most terrain with this top-of-the-line power chair.",GOLGP-162GR,2799.99,https://medicalwarehouse.ca/products/golden-literider-envy-power-chair,2024-03-18 16:29:11
53,"Pair/1 Crutches, Medium Adult, 5'2 To 5'10.",Medline,MDL MDSV80535,37.55,https://medicalwarehouse.ca/products/mdl-mdsv80535,2024-03-18 16:29:11
54,"Pair/1 Aluminium Adjustable Height Youth Crutch, 4'6"" -5'2""",Medline,MDL MDSV80536,39.99,https://medicalwarehouse.ca/products/mdl-mdsv80536,2024-03-18 16:29:11
55,"Pk/2 Pcp Cane Tips 1"" Black",Airway,AIR 6103-B,8.42,https://medicalwarehouse.ca/products/air-6103-b,2024-03-18 16:29:11
56,"Pr/1 Push -Button Crutches ,Including Tips Handgrip,Underarm Pads-Junior 4'6""-5'2""",Airway,AIR 5093S,45.10,https://medicalwarehouse.ca/products/air-5093s,2024-03-18 16:29:11
57,"Pr/1 Push -Button Crutches ,Including Tips Handgrip,Underarm Pads-Child 4'2""-4'8""",Airway,AIR 5094S,45.10,https://medicalwarehouse.ca/products/air-5094s,2024-03-18 16:29:11
58,"Pr/1 Pcp Forearm Crutches Standard 5'2""-6'2"" Push-Button Adjust At Legs & Cuff 250Lbs",Airway,AIR 5090,86.23,https://medicalwarehouse.ca/products/air-5090,2024-03-18 16:29:11
59,"Pr/1 Push -Button Crutches ,Including Tips Handgrip ,Underarm Pads-Adult 5'2""-5'10""",Airway,AIR 5092S,45.10,https://medicalwarehouse.ca/products/air-5092s,2024-03-18 16:29:11
60,"Rollator With Loop Breaks, Black",Airway,AIR 5314BK,303.38,https://medicalwarehouse.ca/products/air-5314bk,2024-03-18 16:29:11
61,"Pr/1 Nylon Skis For Walker 1""",Airway,AIR 5108,19.76,https://medicalwarehouse.ca/products/air-5108,2024-03-18 16:29:11
62,"Standard Dx Wheelchair, 18in, Fixed Arm - Ea/1",Drive Medical,ISG 1006DX,454.64,https://medicalwarehouse.ca/products/standard-dx-wheelchair-18in-fixed-arm-ea-1,2024-03-18 16:29:11
63,"Pr/1 Push -Button Crutches ,Including Tips Handgrip,Underarm Pads-Tall 5'10""-6'6""",Airway,AIR 5091S,45.10,https://medicalwarehouse.ca/products/air-5091s,2024-03-18 16:29:11
64,Ea/1 Elastic Knee Support Light-Grey X-Small,Airway,AIR 0436-XS,20.37,https://medicalwarehouse.ca/products/air-0436-xs,2024-03-18 16:29:11
65,Ea/1 Elastic Knee Support Light-Grey X-Large,Airway,AIR 0436-XL,20.37,https://medicalwarehouse.ca/products/air-0436-xl,2024-03-18 16:29:11
66,Ea/1 Elastic Knee Support Light-Grey Large,Airway,AIR 0436-L,20.37,https://medicalwarehouse.ca/products/air-0436-l,2024-03-18 16:29:11
67,Ea/1 Elastic Knee Support Light-Grey Medium,Airway,AIR 0436-M,20.37,https://medicalwarehouse.ca/products/air-0436-m,2024-03-18 16:29:11
68,Ea/1 Elastic Ankle Support Light Grey Large,Airway,AIR 0437-L,19.83,https://medicalwarehouse.ca/products/air-0437-l,2024-03-18 16:29:11
69,Ea/1 Elastic Ankle Support Light Grey Medium,Airway,AIR 0437-M,19.83,https://medicalwarehouse.ca/products/air-0437-m,2024-03-18 16:29:11
70,Ea/1 Elastic Knee Support Light-Grey Small,Airway,AIR 0436-S,20.37,https://medicalwarehouse.ca/products/air-0436-s,2024-03-18 16:29:11
71,Ea/1 Elastic Knee Support With Stays Light Grey Small,Airway,AIR 0435-S,28.71,https://medicalwarehouse.ca/products/air-0435-s,2024-03-18 16:29:11
72,Ea/1 Elastic Knee Support With Stays Light Grey X-Large,Airway,AIR 0435-XL,28.71,https://medicalwarehouse.ca/products/air-0435-xl,2024-03-18 16:29:11
73,Ea/1 Elastic Knee Support With Stays Light Grey Large,Airway,AIR 0435-L,28.71,https://medicalwarehouse.ca/products/air-0435-l,2024-03-18 16:29:11
74,Ea/1 Elastic Knee Support With Stays Light Grey Medium,Airway,AIR 0435-M,28.71,https://medicalwarehouse.ca/products/air-0435-m,2024-03-18 16:29:11
75,Ea/1 Elbow Sleeve With Strap Charcoal Medium,Airway,AIR 0420-M,26.60,https://medicalwarehouse.ca/products/air-0420-m,2024-03-18 16:29:11
76,Ea/1 Elbow Sleeve With  Strap Charcoal X-Large,Airway,AIR 0420-XL,26.60,https://medicalwarehouse.ca/products/air-0420-xl,2024-03-18 16:29:11
77,Ea/1 Elbow Sleeve With Strap Charcoal Small,Airway,AIR 0420-S,26.60,https://medicalwarehouse.ca/products/air-0420-s,2024-03-18 16:29:11
78,Ea/1 Elbow Sleeve With  Strap Charcoal Large,Airway,AIR 0420-L,26.60,https://medicalwarehouse.ca/products/air-0420-l,2024-03-18 16:29:11
79,Ea/1 Elbow Sleeve Charcoal X-Large,Airway,AIR 0419-XL,24.81,https://medicalwarehouse.ca/products/air-0419-xl,2024-03-18 16:29:11
80,Ea/1 Elbow Sleeve Charcoal Small,Airway,AIR 0419-S,24.81,https://medicalwarehouse.ca/products/air-0419-s,2024-03-18 16:29:11
81,Ea/1 Elbow Sleeve Charcoal Large,Airway,AIR 0419-L,24.81,https://medicalwarehouse.ca/products/air-0419-l,2024-03-18 16:29:11
82,Ea/1 Elbow Sleeve Charcoal Medium,Airway,AIR 0419-M,24.81,https://medicalwarehouse.ca/products/air-0419-m,2024-03-18 16:29:11
83,Ea/1 Lumbar Support Black Large,Airway,AIR 0407-L,83.16,https://medicalwarehouse.ca/products/air-0407-l,2024-03-18 16:29:11
84,Ea/1 Lumbar Support Black Regular,Airway,AIR 0407-R,83.16,https://medicalwarehouse.ca/products/air-0407-r,2024-03-18 16:29:11
85,Ea/1 Hernia Support Black Small,Airway,AIR 0405-S,44.33,https://medicalwarehouse.ca/products/air-0405-s,2024-03-18 16:29:11
86,Ea/1 Hernia Support Black Medium,Airway,AIR 0405-M,44.33,https://medicalwarehouse.ca/products/air-0405-m,2024-03-18 16:29:11
87,"Ea/1 Champion Airmesh Wrist Splint Maximum Support Right-Hand Xl (8 1/2 - 10"") Removable Metal Splint Lined W/ Lycra One-Hand Close",Airway,AIR 0450R-XL,40.80,https://medicalwarehouse.ca/products/air-0450r-xl,2024-03-18 16:29:11
88,Ea/1 Wrist Brace Right Charcoal Small,Airway,AIR 0450R-S,40.80,https://medicalwarehouse.ca/products/air-0450r-s,2024-03-18 16:29:11
89,"Ea/1 Wrist Brace Right Charcoal Large (7.25-8.5"")",Airway,AIR 0450R-L,40.80,https://medicalwarehouse.ca/products/air-0450r-l,2024-03-18 16:29:11
90,"Ea/1 Wrist Brace Right Charcoal Medium (6-7.25"")",Airway,AIR 0450R-M,40.80,https://medicalwarehouse.ca/products/air-0450r-m,2024-03-18 16:29:11
91,"Ea/1 Wrist Brace Left Charcoal Small (4.75-6"")",Airway,AIR 0450L-S,40.80,https://medicalwarehouse.ca/products/air-0450l-s,2024-03-18 16:29:11
92,"Ea/1 Champion Airmesh Wrist Splint Maximum Support Left-Hand Xl (8 1/2 - 10"") Removable Metal Splint Lined W/ Lycra One-Hand Close",Airway,AIR 0450L-XL,40.80,https://medicalwarehouse.ca/products/air-0450l-xl,2024-03-18 16:29:11
93,"Ea/1 Champion Airmesh Maximum Wrist Splint Left M (6 - 7 1/4"") Removable Metal Splint & One-Hand Adjustment Latex-Free",Airway,AIR 0450L-M,40.80,https://medicalwarehouse.ca/products/air-0450l-m,2024-03-18 16:29:11
94,"Ea/1 Champion Airmesh Wrist Splint Maximum Support Left-Hand Lg (7 1/4 - 8 1/2"") Removable Metal Splint Lined W/ Lycra One-Hand Close",Airway,AIR 0450L-L,40.80,https://medicalwarehouse.ca/products/air-0450l-l,2024-03-18 16:29:11
95,"Ea/1 Tennis Elbow Strap Black,Regular",Airway,AIR 0443-R,22.51,https://medicalwarehouse.ca/products/air-0443-r,2024-03-18 16:29:11
96,Ea/1 Resersible Wrist Brace Black Universal,Airway,AIR 0448,31.92,https://medicalwarehouse.ca/products/air-0448,2024-03-18 16:29:11
97,Ea/1 Reversible Wrist Splint Black/Char Universal,Airway,AIR 0449,35.46,https://medicalwarehouse.ca/products/air-0449,2024-03-18 16:29:11
98,"Ea/1 Tennis Elbow Strap Black,Large",Airway,AIR 0443-L,22.51,https://medicalwarehouse.ca/products/air-0443-l,2024-03-18 16:29:11
99,Ea/1 Wrist/Thumb Support Charcoal/ Black Universal,Airway,AIR 0446,28.37,https://medicalwarehouse.ca/products/air-0446,2024-03-18 16:29:11
100,Ea/1 Wrist/Thumb Support Black Universal,Airway,AIR 0445,28.37,https://medicalwarehouse.ca/products/air-0445,2024-03-18 16:29:11
101,"Ea/1 Elastic Elbow Support, Light-Grey, X-Large",Airway,AIR 0439-XL,19.73,https://medicalwarehouse.ca/products/air-0439-xl,2024-03-18 16:29:11
102,"Ea/1 Elastic Elbow Support, Light-Grey Small",Airway,AIR 0439-S,19.73,https://medicalwarehouse.ca/products/air-0439-s,2024-03-18 16:29:11
103,"Ea/1 Elastic Elbow Support, Light-Grey Large",Airway,AIR 0439-L,19.73,https://medicalwarehouse.ca/products/air-0439-l,2024-03-18 16:29:11
104,"Ea/1 Elastic Wrist Support, Light Grey, Small",Airway,AIR 0438-S,19.58,https://medicalwarehouse.ca/products/air-0438-s,2024-03-18 16:29:11
105,"Ea/1 Elastic Wrist Support, Light-Grey  Medium",Airway,AIR 0438-M,19.58,https://medicalwarehouse.ca/products/air-0438-m,2024-03-18 16:29:11
106,"Ea/1 Elastic Wrist Support, Light Grey, X-Small",Airway,AIR 0438-XS,19.58,https://medicalwarehouse.ca/products/air-0438-xs,2024-03-18 16:29:11
107,"Ea/1 Elastic Elbow Support, Light-Grey Medium",Airway,AIR 0439-M,19.73,https://medicalwarehouse.ca/products/air-0439-m,2024-03-18 16:29:11
108,"Ea/1 Elastic Wrist Support, Light Grey, Large",Airway,AIR 0438-L,19.58,https://medicalwarehouse.ca/products/air-0438-l,2024-03-18 16:29:11
109,Ea/1 Elastic Ankle Support Light Grey X-Small,Airway,AIR 0437-XS,19.83,https://medicalwarehouse.ca/products/air-0437-xs,2024-03-18 16:29:11
110,"Ea/1 Airmesh Knee Support With Stabilizer Pad,Small",Airway,AIR 0475-S,30.16,https://medicalwarehouse.ca/products/air-0475-s,2024-03-18 16:29:11
111,"Ea/1 Airmesh Knee Support With Stabilizer Pad,Medium",Airway,AIR 0475-M,30.16,https://medicalwarehouse.ca/products/air-0475-m,2024-03-18 16:29:11
112,"Ea/1 Airmesh Knee Support With Stabilizer Pad,X-Large",Airway,AIR 0472-XL,53.30,https://medicalwarehouse.ca/products/air-0472-xl,2024-03-18 16:29:11
113,"Ea/1 Airmesh Knee Support With Stabilizer Pad,Medium",Airway,AIR 0472-M,53.30,https://medicalwarehouse.ca/products/air-0472-m,2024-03-18 16:29:11
114,"Ea/1 Airmesh Knee Support With Stabilizer Pad,Small",Airway,AIR 0472-S,53.30,https://medicalwarehouse.ca/products/air-0472-s,2024-03-18 16:29:11
115,"Ea/1 Airmesh Knee Support With Stabilizer Pad,Large",Airway,AIR 0475-L,30.16,https://medicalwarehouse.ca/products/air-0475-l,2024-03-18 16:29:11
116,"Ea/1 Airmesh Knee Support With Stabilizer Pad,Large",Airway,AIR 0472-L,53.30,https://medicalwarehouse.ca/products/air-0472-l,2024-03-18 16:29:11
117,"Ea/1 Therapeutic Knee Guard,Universal",Airway,AIR 0471,26.60,https://medicalwarehouse.ca/products/air-0471,2024-03-18 16:29:11
118,Ea/1 Ankle Brace With Spiral Stays Charcoal X-Large,Airway,AIR 0463-XL,33.93,https://medicalwarehouse.ca/products/air-0463-xl,2024-03-18 16:29:11
119,"Ea/1 Ankle Brace With Spiral Stays Charcoal, Small",Airway,AIR 0463-S,33.93,https://medicalwarehouse.ca/products/air-0463-s,2024-03-18 16:29:11
120,"Ea/1 Ankle Brace With Spiral Stays Charcoal, Medium",Airway,AIR 0463-M,33.93,https://medicalwarehouse.ca/products/air-0463-m,2024-03-18 16:29:11
121,Ea/1 Ankle Brace With Spiral Stays Charcoal Large,Airway,AIR 0463-L,33.93,https://medicalwarehouse.ca/products/air-0463-l,2024-03-18 16:29:11
122,Ea/1 Ankle Support Charcoal X-Large,Airway,AIR 0462-XL,26.60,https://medicalwarehouse.ca/products/air-0462-xl,2024-03-18 16:29:11
123,Ea/1 Ankle Support Charcoal Small,Airway,AIR 0462-S,26.60,https://medicalwarehouse.ca/products/air-0462-s,2024-03-18 16:29:11
124,Ea/1 Ankle Support Charcoal Medium,Airway,AIR 0462-M,26.60,https://medicalwarehouse.ca/products/air-0462-m,2024-03-18 16:29:11
125,Ea/1 Airmesh Figure 8 Ankle Support Charcoal X-Large,Airway,AIR 0461-XL,17.72,https://medicalwarehouse.ca/products/air-0461-xl,2024-03-18 16:29:11
126,Ea/1 Ankle Support Charcoal Large,Airway,AIR 0462-L,26.60,https://medicalwarehouse.ca/products/air-0462-l,2024-03-18 16:29:11
127,Ea/1 Airmesh Figure 8 Ankle Support Charcoal Small,Airway,AIR 0461-S,17.72,https://medicalwarehouse.ca/products/air-0461-s,2024-03-18 16:29:11
128,Ea/1 Airmesh Figure 8 Ankle Support Charcoal-Medium,Airway,AIR 0461-M,17.72,https://medicalwarehouse.ca/products/air-0461-m,2024-03-18 16:29:11
129,"Ea/1 Otc Wrist Splint Cock-Up Maximum Support With Suede Finish Right Medium (5.5-6.5"") Latex-Free",Airway,AIR 2360RM,46.20,https://medicalwarehouse.ca/products/air-2360rm,2024-03-18 16:29:11
130,Ea/1 Otc Wrist Splint Cock-Up Maximum Support With Suede Finish Left X-Large (7.5-8.5) Latex-Free,Airway,AIR 2360LXL,46.20,https://medicalwarehouse.ca/products/air-2360lxl,2024-03-18 16:29:11
131,"Ea/1 Otc Wrist Splint Cock-Up Maximum Support With Suede Finish Left Medium (5.5-6.5"") Latex-Free",Airway,AIR 2360LM,46.20,https://medicalwarehouse.ca/products/air-2360lm,2024-03-18 16:29:11
132,"Ea/1 Otc Wrist Splint Cock-Up Maximum Support With Suede Finish Left Small (4.5-5.5"")
Latex-Free",Airway,AIR 2360LS,46.20,https://medicalwarehouse.ca/products/air-2360ls,2024-03-18 16:29:11
133,"Ea/1 Otc Wrist Splint Cock-Up Maximum Support With Suede Finish Left Large (5.5-6.5"") Latex-Free",Airway,AIR 2360LL,46.20,https://medicalwarehouse.ca/products/air-2360ll,2024-03-18 16:29:11
134,"Ea/1 Truform Stocking Donner Large Handle 18"" Foot Width 6""",Airway,AIR 0752-L,52.18,https://medicalwarehouse.ca/products/air-0752-l,2024-03-18 16:29:11
135,"Ea/1 Elastic Abdominal Support White 2X-Large (48-54"")",Airway,AIR 0516F8,72.77,https://medicalwarehouse.ca/products/air-0516f8,2024-03-18 16:29:11
136,Ea/1 Elastic Abdominal Support White X-Large,Airway,AIR 0516F7,72.77,https://medicalwarehouse.ca/products/air-0516f7,2024-03-18 16:29:11
137,"Ea/1 Otc Medium Unisex Abdominal Support Lg (36-42"") 10"" Front/Back White 4 Elastic Side-Pull Straps",Airway,AIR 0516F6,72.77,https://medicalwarehouse.ca/products/air-0516f6,2024-03-18 16:29:11
138,"Ea/1 Multilayer Knee Wrap With Stabilizer Pad Charcoal/Black,Left",Airway,AIR 0476-L,63.85,https://medicalwarehouse.ca/products/air-0476-l,2024-03-18 16:29:11
139,"Ea/1 Airmesh Knee Support With Stabilizer Pad,X-Large",Airway,AIR 0475-XL,30.16,https://medicalwarehouse.ca/products/air-0475-xl,2024-03-18 16:29:11
140,"Ea/1 Multilayer Knee Wrap With Stabilizer Pad Charcoal/Black,Right",Airway,AIR 0476-R,63.85,https://medicalwarehouse.ca/products/air-0476-r,2024-03-18 16:29:11
141,Ea/1 Airmesh Figure 8 Ankle Support Charcoal Large,Airway,AIR 0461-L,17.72,https://medicalwarehouse.ca/products/air-0461-l,2024-03-18 16:29:11
142,"Ea/1 Sport Aid Suspensory Black ,X-Large",Airway,AIR 0452-XL,26.00,https://medicalwarehouse.ca/products/air-0452-xl,2024-03-18 16:29:11
143,"Pr/1 Medline 3"" Wheels For Walker.",Medline,MDL G07729,25.20,https://medicalwarehouse.ca/products/mdl-g07729,2024-03-18 16:29:11
144,Pr/1 Fall Management Socks Non-Skid Terry Cloth W/ Rubber Tread Standard Red,Posey,POS 6239R,7.73,https://medicalwarehouse.ca/products/pos-6239r,2024-03-18 16:29:11
145,"Ea/1 Sport Aid Suspensory Black ,Small",Airway,AIR 0452-S,26.00,https://medicalwarehouse.ca/products/air-0452-s,2024-03-18 16:29:11
146,"Ea/1 Sport Aid Suspensory Black ,Medium",Airway,AIR 0452-M,26.00,https://medicalwarehouse.ca/products/air-0452-m,2024-03-18 16:29:11
147,"Ea/1 Sport Aid Suspensory Black ,Large",Airway,AIR 0452-L,26.00,https://medicalwarehouse.ca/products/air-0452-l,2024-03-18 16:29:11
148,Ea/1 Elastic Ankle Support Light Grey Small,Airway,AIR 0437-S,19.83,https://medicalwarehouse.ca/products/air-0437-s,2024-03-18 16:29:11
149,Pr/1 Fall Management Socks Non-Skid Terry Cloth W/ Rubber Tread Standard Purple,Posey,POS 6239P,7.73,https://medicalwarehouse.ca/products/pos-6239p,2024-03-18 16:29:11
150,Ea/1 Hernia Support Black Large,Airway,AIR 0405-L,44.33,https://medicalwarehouse.ca/products/air-0405-l,2024-03-18 16:29:11
151,"Ea/1 Otc 6"" Maximum Wrist Splint Petite Right  S (5 1/2-6 1/2"") Low Contour And Separate Fasteners Black Latex-Free",Airway,AIR 2382R-S,45.03,https://medicalwarehouse.ca/products/air-2382r-s,2024-03-18 16:29:11
152,"Ea/1 Otc 6"" Maximum Wrist Splint Petite Right  Xs (4 1/2-5 1/2"") Low Contour And Separate Fasteners Black Latex-Free",Airway,AIR 2382R-XS,45.03,https://medicalwarehouse.ca/products/air-2382r-xs,2024-03-18 16:29:11
