id,name,description,sku,price,permalink,created_at
11,"UltraBlok Disposable Underpads, Regular absorbency","UltraBlok Disposable Underpads are a reliable and convenient solution for protecting beds and chairs from leaks and spills. With regular absorbency and a waterproof backing, these underpads provide hygienic and quick clean-up for a variety of uses. They are perfect for nursery usage, such as burp pads and baby changing, as well as wound care and material protection. Made from latex-free materials, these underpads are safe and suitable for all users. Available in different sizes and quantities, they offer versatility and value for money. Whether you need them for personal or professional use, the UltraBlok Disposable Underpads are a practical and reliable choice. UltraBlok Disposable Underpadis an absorbent underpad that provides waterproof protection for beds and chairs. Regular absorbency Waterproof backing Hygienic Quick clean-up Nursery usage (burp pads, baby changing) Wound care (wound drainage, dressing changes) Material protection (furniture, linen, equipment) Latex-free",,3.65,https://mecp.ca/product/ultrablok-disposable-underpads-regular-absorbency/,2024-03-13 22:29:39
12,Ultra Blok Quilted Underpad,"Ultra Blok Quilted Underpad provides ideal protection for beds, chairs, and other furniture. It features a 100% brushed polyester top layer and extra absorbent polyester and rayon filling, making it suitable for all levels of incontinence. The underpad rapidly draws wetness away from the body and has a waterproof backing to prevent leaks. It is easy to wash and dry, ensuring convenience and hygiene. Machine washable and dryer safe, this underpad does not require chlorine bleach or fabric softener. With its high-quality construction and functionality, the Ultra Blok Quilted Underpad is a reliable choice for those in need of reliable protection and comfort. Ideal protection for beds, chairs and other furniture Rapidly draws wetness away from the body. 100% brushed polyester top layer Extra absorbent polyester and rayon filling, for all levels of incontinence Waterproof backing to prevent leaks Easy to wash and dry Care instruction: Machine wash and dry. Do not use chlorine bleach or fabric softener.",,32.50,https://mecp.ca/product/ultra-blok-quilted-underpad/,2024-03-13 22:29:39
13,MedPro Waterproof Flannel Bed Sheet,"MedPro Waterproof Flannel Bed Sheet is a versatile and durable bedding solution that provides ideal waterproof protection. It features a 100% cotton flannel top layer for softness and comfort, along with a superior grade PVC barrier that prevents liquid from seeping through. This bed sheet is easy to wash and dry, without the worry of cracking or peeling. It is also latex-free, making it suitable for those with latex allergies. With its machine washable design and care instructions, MedPro Waterproof Flannel Bed Sheet offers convenience and peace of mind. Machine washable PVC barrier The soft durable layers of the Versa Sheet provide ideal waterproof protection.  100% cotton flannel top layer.  Superior grade PVC barrier.  Easy to wash and dry, and will not crack or peel.  Latex-Free Care instruction: Machine wash and dry. Do not use chlorine bleach or fabric softener.",,29.99,https://mecp.ca/product/medpro-waterproof-flannel-bed-sheet/,2024-03-13 22:29:39
14,Physio Logic DigiPulse Pulse Oximeter,"Physio Logic DigiPulse Pulse Oximeter is a compact and portable device designed to accurately measure and display oxygen saturation of arterial hemoglobin (SpO2) and pulse rate. With its one-touch operation, users can easily monitor their oxygen levels and pulse rate with fast and accurate readings. The OLED multi-directional display allows for easy viewing from any angle, while the adjustable alarm, sound, and brightness settings provide personalized monitoring experience. With low power consumption and auto shut-off feature, this pulse oximeter is convenient for use on the go. Whether you are an athlete, a medical professional, or simply concerned about your health, the DigiPulse Oximeter is an essential device for fast, easy, and accurate monitoring. The DigiPulse Pulse Oximeter is an easy-to-use device with one-touch operation. Indicated for measuring and displaying oxygen saturation of arterial hemoglobin (SpO2) and pulse rate. Fast, Easy and Accurate Monitoring One-Touch Operation Accurate Readings (Oxygen Level, Pulse Rate) OLED Multi-Directional Display Compact and Portable Low Power Consumption Auto Shut-Off Adjustable Alarm, Sound, and Brightness",,36.40,https://mecp.ca/product/physio-logic-digipulse-pulse-oximeter/,2024-03-13 22:29:39
15,"MedPro Vinyl Mattress Protector, Contour","MedPro Vinyl Mattress Protector, Contour is a high-quality waterproof cover that protects your entire mattress. Made from hospital-grade white vinyl, it is easy to clean and provides excellent protection against spills and stains. Its contoured fit ensures a snug and secure fit on your mattress. MedPro Vinyl Mattress Protectoris not only practical but also safe, as it has passed the CAN/CGSB 4.2 cigarette ignition resistance combustion test. Please note that MedPro Vinyl Mattress Protector is not machine washable and should be cleaned by hand with water and mild soap. Avoid using cleaning fluids, polishes, or waxes, and keep it away from extreme temperatures. Covers the entire mattress, providing excellent waterproof protection. Made from hospital grade white vinyl, it features a surface that wipes clean easily. Not a hazardous product as per CAN/CGSB 4.2  cigarette ignition resistance combustion test. Contoured fit covers. Please note, this product is not machine washable. This mattress protector covers the entire mattress, providing excellent waterproof protection. Made from hospital grade white vinyl, it features a surface that wipes clean easily. Contour fit Not a hazardous product as per CAN/CGSB 4.2  cigarette ignition resistance combustion test. Care instruction: Wash by hand with water and mild soap. Avoid prolonged exposure to extreme temperatures. Never use cleaning fluids, polishes, or waxes. Please note, this product is not machine washable.",,0.00,https://mecp.ca/?post_type=product&p=59780,2024-03-13 22:29:39
16,MedPro Disposable Shoe Covers,"MedPro Disposable Shoe Covers are a practical and reliable solution for maintaining cleanliness and safety in various settings. These shoe covers are resistant to water, snow, and slush, making them suitable for use in any weather condition. Made from embossed plastic, they provide excellent traction and prevent slipping. The elastic band opening ensures a secure and universal fit for all shoe sizes. Each case includes 10 packs of 10 shoe covers, totaling 500 shoe covers (250 pairs). With their vibrant blue color, these shoe covers not only maintain a cleaner waiting room or clinic floor but also promote better hygiene by preventing the spread of dirt and germs. Additionally, they reduce the risk of accidents caused by slippery surfaces, ensuring a safer environment for both staff and visitors. MedPro Disposable Shoe Covers are easy to use and disposable, making them a convenient and cost-effective choice for various industries and applications. MedPro Disposable Shoe Covers are resistant to water, snow and slush, Medpro plastic shoe covers are convenient, cost effective and safe. Made from embossed plastic to prevent slipping, these shoe covers are waterproof and feature an elastic band opening for universal fitting.  Blue  10 packs of 10 shoe covers per bag. 5 Bags per case: 500 shoe covers (250 pairs).  Cleaner waiting room / clinic floor.  Better hygiene.  Safer, reduce risk of people slipping.  Easy to use and disposable.",018-285,45.50,https://mecp.ca/product/medpro-disposable-shoe-covers/,2024-03-13 22:29:39
17,AMG Quick Release Buckle Tourniquet,"AMG Quick Release Buckle Tourniquet is a reliable and easy-to-use medical tool designed for emergency situations. Made from heavy-duty woven nylon, this tourniquet is both durable and long-lasting. The quick-release plastic buckle allows for fast and efficient application, and the touch of a finger is all it takes to release the tourniquet. With dimensions of 18 x 1 (45.7 cm x 2.5 cm), this tourniquet is suitable for various limb sizes. It is also latex-free, making it safe for individuals with latex allergies. The AMG Quick Release Buckle Tourniquet is reusable, making it an economical option for medical professionals and first responders. Whether in a hospital setting or out in the field, this tourniquet is an essential tool for controlling bleeding and saving lives. This tourniquet features a solid plastic catch with a plastic buckle that allows for quick release with the touch of a finger. The Quick-Release Buckle Tourniquet is made from heavy-duty woven nylon. Dimensions: 18 x 1 (45.7 cm x 2.5 cm). Latex-free",118-790,22.50,https://mecp.ca/product/amg-quick-release-buckle-tourniquet/,2024-03-13 22:29:39
18,AMG Velcro Tourniquet,"AMG Velcro Tourniquet is a high-quality and durable medical accessory designed specifically for adults. Made from thermoplastic rubber, it offers superior strength and flexibility. The Velcro closure ensures secure and adjustable fastening, allowing for easy application and removal. With a length of 14 inches and a width of 1 inch, this latex-free tourniquet provides a comfortable fit for various limb sizes. It is an essential tool for medical professionals and first responders in emergency situations, as it effectively restricts blood flow and aids in performing procedures. The AMG Velcro Tourniquet is a reliable and convenient solution for restraining blood flow during medical interventions. This superior quality tourniquet is made of durable thermoplastic rubber with a Velcro closure.  Latex free. Dimensions: 14 x 1 (35.6 cm x 2.5 cm)",118-770,5.99,https://mecp.ca/product/amg-velcro-tourniquet/,2024-03-13 22:29:39
19,MedPro Elasitube Tubular Bandages,"MedPro Elasitube Tubular Bandage are a versatile and practical wound care solution. Made of top-quality cotton yarn, these bandages are woven into a continuous tubular fabric that is water-repellent and latex-free, making it skin-friendly and suitable for sensitive areas. It remains secure on wounds and can be autoclaved for sterile dressing. These tubular bandages are the preferred alternative to flat gauze bandages as they do not require winding, providing freedom of movement. MedPro Elasitube Tubular Bandage is ideal for a wide range of applications, including protecting skin beneath plaster casts, general and plastic surgery, dermatology, and as a traction bandage to cover splints. MedPro Elasitube Tubular Bandage is available in different sizes, they are suitable for fingers, toes, arms, legs, elbows, knees, and shoulders. Woven, continuous tubular fabric. 20.9 yd / 20 m Skin Friendly: Latex-free to help prevent skin irritation. Remains secure on wounds and sensitive areas to help protect skin. Autoclavable: May be processed to provide sterile dressings. Water-Repellent: Woven, continuous tubular fabric made of water-repellent, top quality cotton yarn. Practical: Preferred wound care alternative to using flat gauze bandages, since no winding is required to be secured in place and to permit freedom of movement. Ideal for a wide range of applications: Acts as skin shield by protecting skin beneath plaster casts. Used in general and plastic surgery as well as dermatology. Suitable as a traction bandage to cover splints and cotton wool padding.",,12.99,https://mecp.ca/product/medpro-elasitube-tubular-bandages/,2024-03-13 22:29:39
20,MedPro Elastic Bandages,"MedPro Elastic Bandages are designed to provide support and compression to injured body parts. Made with a blend of 90% polyester and 10% spandex, these latex-free bandages are available in 2, 3, 4, and 6 widths, providing a range of options to suit different needs. Each bandage is 5 yards long and features fasteners to securely hold them in place. Individually wrapped for convenience, these bandages are ideal for strains, sprains, and to secure dressings. With 12 bandages per box, they offer a cost-effective solution for healthcare professionals and individuals in need of reliable support. MedPro Elastic Bandages are 5 yards long and have fasteners to hold them tightly in place. They are designed to support injured body parts, by providing the necessary pressure to strains and sprains, as well as to hold dressings in place. Each bandage is individually wrapped. Composition: 90% Polyester, 10% Spandex",,14.30,https://mecp.ca/product/medpro-elastic-bandages/,2024-03-13 22:29:39
21,Parker Aquasonic 100 Ultrasound Gel,"Parker Aquasonic 100 Ultrasound Gel is a high-quality gel recommended for all procedures where a viscous gel is required. It is acoustically correct for the broad range of frequencies used in medical ultrasound procedures. This completely aqueous gel does not stain clothing or damage transducers, making it convenient and safe to use. Its unique formula is bacteriostatic, non-sensitizing, and non-irritating, ensuring patient comfort and safety. The gel does not contain formaldehyde or act as a spermicide. It is used and recommended by leading manufacturers of medical ultrasound equipment worldwide, guaranteeing its reliability and effectiveness. Parker Aquasonic 100 is recommended for all procedures where a viscous gel is required.  Acoustically correct for the broad range of frequencies used Completely aqueous, will not stain clothing or damage transducers Unique cant be copied formula is bacteriostatic, non-sensitizing and non-irritating No formaldehyde Not a spermicide Used and recommended by leading manufacturers of medical ultrasound equipment worldwide",118-333,94.60,https://mecp.ca/product/parker-aquasonic-100-ultrasound-gel/,2024-03-13 22:29:39
22,MedPro Elastinet Elastic Netting,"MedPro Elastinet Elastic Netting is a latex-free, high-quality product designed for holding dressings in place. Made of a durable combination of polyester and spandex, Elastinet offers added comfort and flexibility. It is ideal for a wide range of applications, including fast and easy retention of all types of wound dressings. This elastic netting is especially useful for holding dressings in difficult-to-dress and small areas. It is a great alternative to flat adhesive bandages in cases where they may cause discomfort or not stay in place due to patient mobility. Elastinet comes in 11 sizes, ensuring a proper fit for any body part, from fingertips to extra wide chests. The double-insulated dressing threads help prevent skin irritation, making it skin-friendly and suitable for all users. MedPro Elastinet Elastic Netting for holding dressings. Stretched Length*: 25 yd (22,5 m) * Note: Actual width may vary slightly due to the effect of environmental factors on the elastic netting. Composition: Polyester Spandex Latex-free Ideal for a wide range of applications: Can be used for fast and easy retention of all types of wound dressings. Especially useful for holding dressings in difficult to dress and small areas. An excellent bandage alternative in cases where a flat adhesive bandage may cause discomfort or may not stay in place due to patient mobility. Quality MedPro Elastinet Elastic Netting is composed of a durable combination of Polyester and Spandex that offers added comfort and flexibility. Highly performing, Elastinet firmly holds dressings securely in place. Variety Elastinet offers a comfortable, yet firm hold by stretching to properly fit the body part being covered. With 11 sizes available,MedPro Elastinet Elastic Netting can be applied to an area as narrow as your fingertips or to a surface as large as an extra wide chest. Skin-Friendly Elastinet dressing threads are double insulated to help prevent skin irritation. The Latex free material reduces the dermatitis potential associated with other fabric formulations.",,7.60,https://mecp.ca/product/medpro-elastinet-elastic-netting/,2024-03-13 22:29:39
23,MedPro Plastic Strips,"MedPro Plastic Strips provide all-purpose protection and soothe the skin while promoting healing. The small air vents on the bandages plastic strip allow the skin to breathe, preventing moisture build-up. Each strip features a non-stick nylon pad that measures 3/4 inch x 3 inch (19 mm x 76 mm). These strips are sterilized, individually wrapped, and come in a box of 100. MedPro Plastic Strips Provide all-purpose protection to help soothe skin while it heals. Small air vents on the bandages plastic strip allow skin to breathe. Non-stick nylon pad, 3/4 inch x 3 inch (19 mm x 76 mm)  Air vented, non-stick nylon pad  Sterilized  Individually wrapped  100 per box",,1.85,https://mecp.ca/product/medpro-plastic-strips/,2024-03-13 22:29:39
24,MedPro Flexible Plastic Straws,"MedPro Flexible Plastic Straws are a convenient and hygienic solution for those who have difficulty drinking from regular cups or glasses. Each straw is made from flexible plastic and measures 19 cm x 6 mm (7.5 in x 0.25 in), making it easy to bend and position for comfortable drinking. The straws are individually wrapped for sanitary purposes and come in a box of 500. With 20 boxes in a case, youll have an ample supply of straws to meet your needs. Whether youre at home, in a healthcare facility, or on the go, these MedPro Flexible Plastic Straws are a practical and essential item. 19 cm x 6 mm (7.5 in x 0.25 in) Individually Wrapped 6mm OD",018-550,185.60,https://mecp.ca/product/medpro-flexible-plastic-straws/,2024-03-13 22:29:39
25,MedPro Shaving Cream,"MedPro Shaving Cream is the ultimate shaving companion for men. Its rich, long-lasting lather provides a smooth and comfortable shave, while its creamy luxurious texture gently nourishes and moisturizes the skin. Suitable for all skin types, this shaving cream leaves your skin feeling soft, supple, and refreshed. Indulge in the fresh scent that enhances your shaving experience and leaves you feeling revitalized. Each can contains 11 Fl Oz (325 ml) of this high-quality shaving cream. So say goodbye to razor burn and irritation, and say hello to a clean and effortless shave with MedPro Shaving Cream. Rich, long-lasting lather. Creamy luxurious texture that is gentle to all skin types. Fresh scent makes for a soothing shaving experience.  11 Fl Oz (325 ml) per can.",007-500,45.55,https://mecp.ca/product/medpro-shaving-cream/,2024-03-13 22:29:39
26,MedPro Alcohol Prep Pads,"MedPro Alcohol Prep Pads are essential for maintaining hygiene and preventing infection. Each pad is saturated with 70% isopropyl alcohol, ensuring maximum effectiveness. These medium-sized pads are individually packed for convenience and come in a box of 200. The active ingredient, 70% isopropanol, eliminates harmful bacteria and germs, while the inactive ingredient, water, aids in the cleaning process. These alcohol prep pads are a must-have for healthcare professionals, first aid kits, and general use. Stay safe and protected with MedPro Alcohol Prep Pads. These Alcohol Prep Pads are saturated with 70% isopropyl alcohol. Medium size pads Individually packed 200 per box 50 x 50 mm Active ingredient : 70% (v/v) Isopropanol (2-propanol) Inactive ingredients : water",006-065,99.50,https://mecp.ca/product/medpro-alcohol-prep-pads/,2024-03-13 22:29:39
27,Dex4 Glucose Liquiblast,"Enjoy the refreshing taste of berries or orangesDex4 Glucose Liquiblast is a fast and effective solution for mild to moderate hypoglycemia. With a refreshing taste of berries or oranges, each 2oz bottle contains 15g of carbohydrates to provide quick relief. This fat-free, gluten-free, caffeine-free, and sodium-free product is easy to drink and convenient for on-the-go use. Dex4 Glucose LiquiblastprovidesFASTandEFFECTIVErelief of mild to moderate hypoglycemia. Dex4 Liquiblast glucose comes in two great tasting flavours in a format thats quick and easy to drink. Each 2oz bottle contains 15g of carbohydrates (d-glucose). Even more, Dex4Liquiblast is: Fat Free Gluten Free Caffeine Free Sodium Free",,189.99,https://mecp.ca/product/dex4-glucose-liquiblast/,2024-03-13 22:29:39
28,Dex4 Glucose Tablet Bottles,"Dex4 Glucose Tablet Bottles provide fast and effective relief for mild to moderate hypoglycemia. With a variety of great tasting flavors, these tablets are easy to chew and dissolve quickly, delivering 4 grams of glucose per tablet. They are fat-free, gluten-free, caffeine-free, and sodium-free, making them a convenient and healthy choice for managing low blood sugar levels. Dex4 Glucose Tablet providesFASTandEFFECTIVErelief of mild to moderate hypoglycemia with a variety of great tasting flavours. Dex4offers choice and convenience with 4 grams of glucose per tablet that are easy to chew and dissolve quickly. Whats more, Dex4is: 50 tablets per bottle Fat Free Gluten Free Caffeine Free Sodium Free Choice:Dex4provides the largest number ofgreat tasting flavoursincluding: watermelon, chocolate-marshmallow, orange, tropical fruit, strawberry, raspberry, citrus punch and grape to satisfy even the most discerning taste buds. Even more, theyre fat-free and contain no sodium, caffeine, or cholesterol! We are very excited that our latest additions, Dex4 watermelon and chocolate-marshmallow tablets are dye free! Convenience:Dex4is available in economy-size refill bottles of 50 glucose tablets.",,155.37,https://mecp.ca/product/dex4-glucose-tablet-bottles/,2024-03-13 22:29:39
